Incident ID,Date,State,City,Attack,Severity,Sector,Financial Loss,Affected Users,Source,Status
CR04150,06-01-2026,Chhattisgarh,Bilaspur,Phishing,High,Corporate,2240023,46168,News,Open
CR04151,11-04-2024,Delhi,New Delhi,Ransomware,High,Corporate,1708258,15663,Organization,Investigating
CR04152,14-03-2025,Andaman and Nicobar Islands,Port Blair,Malware,Low,Corporate,817346,34809,CERT-In,Resolved
CR04153,06-08-2024,Uttar Pradesh,Kanpur,Ransomware,Low,IT,1317771,5818,CERT-In,Open
CR04154,21-06-2026,Telangana,Hyderabad,Malware,Critical,Government,4294197,43567,User Report,Resolved
CR04155,16-12-2025,Rajasthan,Jodhpur,Identity Theft,High,Government,1268390,44575,CERT-In,Resolved
CR04156,09-01-2024,Andhra Pradesh,Vijayawada,Malware,Critical,IT,905110,46318,User Report,Open
CR04157,11-07-2026,Assam,Guwahati,Ransomware,High,Education,3001985,15415,CERT-In,Open
CR04158,27-09-2024,Bihar,Gaya,Identity Theft,High,E-commerce,1306858,11641,CERT-In,Open
CR04159,15-12-2024,Himachal Pradesh,Dharamshala,Ransomware,Critical,Corporate,4120120,32009,CERT-In,Resolved
CR04160,02-08-2024,Chandigarh,Chandigarh,Identity Theft,Critical,Healthcare,3266314,5253,News,Open
CR04161,06-12-2025,Sikkim,Gangtok,Malware,High,Corporate,2306367,46058,Organization,Open
CR04162,20-07-2024,Tamil Nadu,Coimbatore,Identity Theft,Critical,IT,1291289,16378,CERT-In,Investigating
CR04163,18-02-2026,Mizoram,Aizawl,Phishing,Critical,Healthcare,3781700,35074,User Report,Open
CR04164,25-03-2026,Karnataka,Mysuru,Ransomware,Medium,Corporate,1789136,2891,CERT-In,Investigating
CR04165,04-02-2026,Tamil Nadu,Chennai,Identity Theft,High,Personal,4394476,5532,User Report,Investigating
CR04166,08-04-2024,Kerala,Kozhikode,Data Breach,Low,Corporate,468913,18327,News,Resolved
CR04167,10-04-2026,Arunachal Pradesh,Naharlagun,Data Breach,Medium,IT,1496935,34308,CERT-In,Investigating
CR04168,04-04-2025,Arunachal Pradesh,Naharlagun,Ransomware,Critical,Healthcare,3876170,47124,User Report,Resolved
CR04169,29-06-2024,Goa,Panaji,Online Fraud,Medium,Healthcare,2087075,36221,CERT-In,Open
CR04170,03-03-2024,Chhattisgarh,Bilaspur,Phishing,Low,Government,2095012,46208,User Report,Resolved
CR04171,14-05-2026,Jammu and Kashmir,Jammu,Ransomware,Critical,E-commerce,4666117,2979,News,Resolved
CR04172,21-11-2025,Telangana,Hyderabad,Malware,Low,IT,3658437,44601,User Report,Open
CR04173,26-12-2025,Meghalaya,Shillong,DDoS,Critical,Healthcare,2757782,14066,Organization,Investigating
CR04174,08-09-2025,Karnataka,Mysuru,DDoS,Critical,IT,351459,43128,User Report,Investigating
CR04175,31-08-2025,Chhattisgarh,Bilaspur,Identity Theft,Critical,E-commerce,4180790,45088,Organization,Investigating
CR04176,22-04-2024,Uttar Pradesh,Lucknow,Phishing,Low,Personal,4173139,32707,News,Resolved
CR04177,28-02-2024,West Bengal,Kolkata,Identity Theft,Critical,IT,1425445,15996,CERT-In,Open
CR04178,15-03-2025,Delhi,New Delhi,Online Fraud,Medium,Corporate,2634143,5503,News,Resolved
CR04179,09-10-2024,Telangana,Warangal,Identity Theft,Medium,Government,3771739,38302,Organization,Resolved
CR04180,17-06-2025,Delhi,New Delhi,Ransomware,Low,IT,1169256,26008,Organization,Open
CR04181,02-04-2024,Maharashtra,Nashik,Phishing,Critical,IT,4601208,11187,Organization,Open
CR04182,11-08-2025,Mizoram,Aizawl,Online Fraud,Critical,Corporate,2532054,18269,User Report,Investigating
CR04183,09-12-2025,Madhya Pradesh,Gwalior,Phishing,Critical,Banking,2426550,25276,User Report,Investigating
CR04184,21-06-2024,Jharkhand,Ranchi,DDoS,Medium,IT,4246616,11886,CERT-In,Investigating
CR04185,23-11-2024,Uttarakhand,Haridwar,DDoS,Low,Personal,4029028,11001,Organization,Open
CR04186,24-06-2025,Arunachal Pradesh,Naharlagun,Malware,Medium,Government,273161,43587,News,Open
CR04187,20-08-2025,Sikkim,Gangtok,Data Breach,High,Government,4476583,20838,User Report,Investigating
CR04188,09-06-2026,Nagaland,Kohima,Online Fraud,High,Healthcare,4118520,3022,CERT-In,Resolved
CR04189,23-03-2025,Gujarat,Rajkot,Identity Theft,Low,Education,1723681,45206,Organization,Investigating
CR04190,30-12-2025,Arunachal Pradesh,Itanagar,DDoS,Critical,Education,2718018,45702,News,Open
CR04191,11-01-2026,Tamil Nadu,Madurai,Malware,Medium,Government,2715376,28265,News,Open
CR04192,14-06-2026,Jharkhand,Ranchi,Malware,Critical,E-commerce,2678377,25588,Organization,Open
CR04193,27-05-2024,Himachal Pradesh,Dharamshala,Ransomware,High,Healthcare,2428079,8079,News,Resolved
CR04194,24-04-2026,Odisha,Cuttack,Ransomware,Low,Education,1245315,37982,User Report,Open
CR04195,11-07-2025,Kerala,Kochi,DDoS,Low,Government,3207595,9812,CERT-In,Resolved
CR04196,04-04-2024,Himachal Pradesh,Shimla,Online Fraud,Low,Banking,1838692,36131,CERT-In,Resolved
CR04197,28-02-2025,Bihar,Muzaffarpur,Malware,Low,Corporate,3541325,5253,News,Resolved
CR04198,04-09-2024,Jharkhand,Jamshedpur,Malware,Low,Corporate,1154952,35530,Organization,Open
CR04199,12-03-2024,Tamil Nadu,Chennai,DDoS,Medium,Banking,1300834,40803,User Report,Open
CR04200,27-01-2025,Assam,Dibrugarh,Ransomware,High,Banking,4138493,88,User Report,Open
CR04201,25-02-2026,Tamil Nadu,Chennai,Identity Theft,Critical,Healthcare,399766,2753,User Report,Investigating
CR04202,25-01-2024,Manipur,Imphal,Phishing,Medium,Healthcare,4542181,17784,News,Open
CR04203,10-01-2025,Puducherry,Puducherry,Identity Theft,High,E-commerce,3781552,42461,News,Open
CR04204,21-10-2025,Manipur,Imphal,Online Fraud,High,Government,1665443,34079,News,Investigating
CR04205,22-02-2024,Delhi,New Delhi,Ransomware,High,E-commerce,2900477,1521,News,Open
CR04206,05-06-2024,Madhya Pradesh,Indore,DDoS,High,Corporate,326252,48327,CERT-In,Resolved
CR04207,02-04-2025,Chandigarh,Chandigarh,Online Fraud,Critical,Education,411184,41025,User Report,Open
CR04208,02-04-2024,Jharkhand,Jamshedpur,Phishing,Critical,Corporate,2760003,22142,News,Open
CR04209,17-08-2024,Odisha,Cuttack,Identity Theft,High,Education,2875590,16364,CERT-In,Open
CR04210,06-09-2024,Jammu and Kashmir,Jammu,Ransomware,High,E-commerce,1149588,26896,Organization,Resolved
CR04211,07-05-2025,Andhra Pradesh,Vijayawada,Ransomware,Critical,Healthcare,680684,30628,News,Open
CR04212,19-05-2026,Maharashtra,Pune,Ransomware,Low,Personal,491027,44799,Organization,Open
CR04213,14-11-2024,Puducherry,Puducherry,Identity Theft,Low,IT,453247,26917,Organization,Resolved
CR04214,26-05-2026,Odisha,Bhubaneswar,Malware,Low,Healthcare,4954229,25836,CERT-In,Resolved
CR04215,04-11-2025,Kerala,Kochi,Data Breach,High,E-commerce,3903822,24685,Organization,Resolved
CR04216,22-10-2024,Goa,Panaji,Data Breach,Medium,Healthcare,943345,29933,User Report,Investigating
CR04217,06-03-2024,Haryana,Panipat,Ransomware,High,Education,4868971,16790,User Report,Investigating
CR04218,05-04-2024,Delhi,New Delhi,Online Fraud,Low,E-commerce,2603796,31349,News,Investigating
CR04219,20-02-2024,Punjab,Chandigarh,Malware,Critical,Corporate,204056,30020,User Report,Investigating
CR04220,29-01-2024,Maharashtra,Pune,Online Fraud,Low,Banking,2847191,33889,CERT-In,Open
CR04221,29-05-2025,Kerala,Thiruvananthapuram,DDoS,Low,Personal,4817482,2673,CERT-In,Resolved
CR04222,05-07-2024,Jammu and Kashmir,Jammu,Malware,High,Personal,4738146,42377,User Report,Investigating
CR04223,13-08-2025,Manipur,Imphal,Online Fraud,Low,E-commerce,4011458,26111,News,Investigating
CR04224,30-10-2024,Bihar,Patna,Ransomware,Medium,IT,2183196,30177,News,Open
CR04225,12-07-2026,Jharkhand,Jamshedpur,Phishing,Critical,IT,1037290,38565,Organization,Investigating
CR04226,02-04-2025,Mizoram,Aizawl,Identity Theft,Medium,Personal,1344007,43006,Organization,Open
CR04227,09-06-2024,Jharkhand,Ranchi,DDoS,Critical,Healthcare,1309719,16419,User Report,Open
CR04228,07-11-2025,Puducherry,Puducherry,Phishing,Medium,Government,3752203,12428,CERT-In,Open
CR04229,29-08-2024,Uttarakhand,Dehradun,Malware,Medium,Healthcare,1949004,24814,CERT-In,Resolved
CR04230,15-01-2026,Delhi,New Delhi,Online Fraud,Medium,Banking,3286407,8822,User Report,Open
CR04231,13-09-2024,Karnataka,Bengaluru,Ransomware,Low,Corporate,1478359,13596,CERT-In,Open
CR04232,18-02-2024,Puducherry,Puducherry,Identity Theft,High,Banking,3235078,18415,CERT-In,Investigating
CR04233,01-06-2025,Lakshadweep,Kavaratti,Identity Theft,Medium,E-commerce,2641774,25422,Organization,Open
CR04234,21-09-2024,Dadra and Nagar Haveli and Daman and Diu,Daman,Phishing,Medium,Personal,225927,6912,CERT-In,Investigating
CR04235,11-12-2024,Lakshadweep,Kavaratti,Phishing,High,IT,2639494,47029,Organization,Resolved
CR04236,16-10-2024,Chhattisgarh,Bilaspur,Ransomware,Critical,Healthcare,2936715,39480,User Report,Resolved
CR04237,19-11-2025,Gujarat,Rajkot,Malware,High,Banking,1499893,41249,User Report,Investigating
CR04238,13-07-2024,Chhattisgarh,Raipur,DDoS,Low,Healthcare,2604460,5083,CERT-In,Open
CR04239,05-05-2026,Andhra Pradesh,Vijayawada,Online Fraud,Low,Healthcare,4991234,44682,CERT-In,Investigating
CR04240,24-07-2025,Bihar,Patna,Ransomware,Critical,IT,296984,17111,Organization,Investigating
CR04241,09-01-2026,Andhra Pradesh,Guntur,Ransomware,High,Education,1466635,25427,News,Resolved
CR04242,11-07-2026,Maharashtra,Mumbai,Identity Theft,High,Personal,4209755,26507,User Report,Resolved
CR04243,01-07-2024,Punjab,Amritsar,Malware,Low,Banking,4098599,36566,News,Open
CR04244,31-10-2025,Nagaland,Dimapur,Data Breach,High,Government,676772,22732,User Report,Resolved
CR04245,06-07-2024,West Bengal,Siliguri,Phishing,High,Government,879579,31788,Organization,Open
CR04246,07-03-2026,Meghalaya,Shillong,Online Fraud,Low,E-commerce,2420024,48673,News,Investigating
CR04247,02-07-2025,West Bengal,Kolkata,Malware,Low,E-commerce,1926356,9559,User Report,Investigating
CR04248,06-03-2024,Goa,Panaji,Online Fraud,Medium,Government,2899896,6759,News,Investigating
CR04249,03-12-2024,Assam,Guwahati,Identity Theft,High,Government,4064278,9279,User Report,Open
CR04250,19-05-2024,Puducherry,Puducherry,DDoS,High,Healthcare,4133255,13937,User Report,Open
CR04251,29-04-2026,Delhi,New Delhi,DDoS,Medium,IT,4815683,37712,Organization,Open
CR04252,11-06-2025,Arunachal Pradesh,Itanagar,Phishing,Low,Healthcare,4716078,33428,Organization,Open
CR04253,18-02-2024,Puducherry,Puducherry,Identity Theft,Critical,Healthcare,4828626,2929,Organization,Open
CR04254,01-10-2025,Chandigarh,Chandigarh,Data Breach,Low,Banking,3667564,2463,News,Open
CR04255,30-12-2024,West Bengal,Siliguri,Ransomware,Medium,IT,1719103,19109,Organization,Investigating
CR04256,13-01-2026,Chhattisgarh,Bilaspur,DDoS,High,Healthcare,2082266,1058,Organization,Resolved
CR04257,06-07-2025,Bihar,Patna,Malware,High,Healthcare,1543849,43303,News,Open
CR04258,16-09-2025,Puducherry,Puducherry,Online Fraud,Medium,Healthcare,4270844,16109,User Report,Investigating
CR04259,30-06-2025,Mizoram,Aizawl,Data Breach,Low,IT,2410862,12186,CERT-In,Investigating
CR04260,04-03-2025,Andaman and Nicobar Islands,Port Blair,Data Breach,Low,E-commerce,1814654,8354,User Report,Investigating
CR04261,19-06-2026,Bihar,Gaya,Malware,Low,Government,3369209,39300,CERT-In,Investigating
CR04262,24-07-2026,Bihar,Patna,Ransomware,High,E-commerce,1284267,14639,News,Investigating
CR04263,22-05-2024,Manipur,Imphal,Online Fraud,Low,E-commerce,470967,34816,News,Open
CR04264,22-02-2026,Lakshadweep,Kavaratti,Ransomware,Medium,Personal,70954,6556,User Report,Resolved
CR04265,09-01-2024,Delhi,New Delhi,Malware,High,Government,3170488,25267,Organization,Resolved
CR04266,16-09-2025,Sikkim,Gangtok,Ransomware,High,IT,773311,19537,News,Resolved
CR04267,08-11-2024,Gujarat,Surat,Malware,High,Government,661923,31927,News,Resolved
CR04268,09-06-2026,Bihar,Gaya,Online Fraud,Critical,Education,4137820,32675,News,Open
CR04269,04-08-2024,Punjab,Amritsar,Phishing,Critical,E-commerce,2055522,33624,User Report,Open
CR04270,24-11-2025,Assam,Silchar,Identity Theft,Low,Personal,1288066,41370,User Report,Investigating
CR04271,29-07-2026,Puducherry,Puducherry,Ransomware,Critical,Healthcare,3490644,35142,News,Open
CR04272,17-05-2026,West Bengal,Kolkata,Data Breach,Critical,Banking,4053500,6795,CERT-In,Investigating
CR04273,21-01-2025,West Bengal,Siliguri,Online Fraud,Medium,Corporate,915558,36172,User Report,Investigating
CR04274,31-10-2025,Telangana,Hyderabad,Malware,Critical,Education,658724,41837,User Report,Resolved
CR04275,07-02-2024,Meghalaya,Shillong,Phishing,Critical,E-commerce,1247611,7131,Organization,Open
CR04276,16-06-2025,Lakshadweep,Kavaratti,Data Breach,Critical,Personal,3076484,2688,Organization,Investigating
CR04277,09-11-2024,West Bengal,Siliguri,Ransomware,Low,IT,2397642,4037,CERT-In,Investigating
CR04278,10-12-2024,Puducherry,Puducherry,DDoS,Critical,Banking,3181908,43024,Organization,Investigating
CR04279,24-05-2026,Gujarat,Surat,Identity Theft,Critical,Personal,2240051,42734,Organization,Open
CR04280,13-11-2025,Maharashtra,Pune,Identity Theft,Critical,Corporate,3726705,35590,User Report,Investigating
CR04281,12-01-2024,Maharashtra,Pune,Data Breach,Medium,Government,1986387,1873,User Report,Investigating
CR04282,05-10-2025,Andhra Pradesh,Guntur,Data Breach,Critical,Personal,2133121,38642,Organization,Open
CR04283,28-01-2025,Punjab,Amritsar,Data Breach,Medium,Personal,1189641,11116,CERT-In,Open
CR04284,23-11-2024,Maharashtra,Mumbai,Phishing,High,IT,3255486,48961,News,Investigating
CR04285,23-03-2026,Karnataka,Mysuru,Phishing,Critical,Banking,4908004,3708,CERT-In,Open
CR04286,24-05-2026,Jammu and Kashmir,Srinagar,Identity Theft,Medium,Corporate,2778991,27541,Organization,Open
CR04287,28-11-2024,Himachal Pradesh,Dharamshala,Data Breach,Medium,Corporate,3220961,16786,CERT-In,Resolved
CR04288,13-07-2026,Ladakh,Leh,Phishing,Medium,Healthcare,588277,12813,CERT-In,Investigating
CR04289,13-12-2025,Lakshadweep,Kavaratti,Data Breach,Medium,Education,835450,46310,Organization,Open
CR04290,06-05-2025,Delhi,New Delhi,DDoS,Critical,Education,1342725,13274,Organization,Resolved
CR04291,06-04-2025,Kerala,Kozhikode,Data Breach,High,Education,2633971,43636,CERT-In,Investigating
CR04292,02-07-2024,West Bengal,Durgapur,DDoS,Low,Education,1361002,34017,User Report,Resolved
CR04293,08-03-2026,Gujarat,Vadodara,Ransomware,Critical,E-commerce,4219027,13167,User Report,Resolved
CR04294,18-07-2025,Delhi,New Delhi,Online Fraud,Low,Personal,2358822,17335,CERT-In,Open
CR04295,05-05-2026,Uttarakhand,Dehradun,Identity Theft,Medium,Personal,1237309,27435,CERT-In,Resolved
CR04296,09-03-2026,Goa,Margao,DDoS,Critical,Education,3463018,46488,CERT-In,Investigating
CR04297,30-04-2025,Assam,Silchar,Ransomware,Critical,Personal,4752107,3151,CERT-In,Resolved
CR04298,09-05-2025,Chhattisgarh,Raipur,DDoS,High,Education,2045203,7753,User Report,Resolved
CR04299,01-10-2024,Ladakh,Leh,Phishing,Medium,Education,172142,12374,CERT-In,Resolved
CR04300,29-10-2024,Chhattisgarh,Raipur,Data Breach,Critical,Education,1037285,24511,User Report,Resolved
CR04301,02-06-2026,Ladakh,Leh,Ransomware,Medium,E-commerce,2722642,32680,CERT-In,Investigating
CR04302,23-06-2026,Himachal Pradesh,Dharamshala,Phishing,Medium,E-commerce,3307126,22866,CERT-In,Investigating
CR04303,08-05-2025,Puducherry,Puducherry,DDoS,Low,IT,4961590,43221,CERT-In,Open
CR04304,03-12-2025,Meghalaya,Shillong,Data Breach,Low,E-commerce,1932758,32382,News,Investigating
CR04305,05-03-2025,Jammu and Kashmir,Jammu,Data Breach,High,Government,1135675,8178,News,Investigating
CR04306,24-01-2026,Tripura,Agartala,Data Breach,Critical,Education,2006230,34948,News,Resolved
CR04307,08-03-2025,Chhattisgarh,Raipur,Data Breach,Critical,Government,1098407,32734,News,Open
CR04308,06-06-2025,Bihar,Gaya,Data Breach,High,Personal,3019885,7302,CERT-In,Resolved
CR04309,29-11-2024,Delhi,New Delhi,Data Breach,Medium,IT,3938657,29992,CERT-In,Investigating
CR04310,12-07-2025,West Bengal,Kolkata,DDoS,Medium,Banking,570437,22473,User Report,Resolved
CR04311,05-12-2025,Punjab,Chandigarh,Ransomware,Critical,IT,2599854,20977,CERT-In,Investigating
CR04312,26-10-2025,Telangana,Warangal,DDoS,Medium,Healthcare,1060900,48862,User Report,Resolved
CR04313,04-09-2025,Gujarat,Rajkot,Malware,High,E-commerce,2108280,39215,Organization,Resolved
CR04314,18-07-2026,Delhi,New Delhi,Ransomware,High,Government,4030678,16639,News,Investigating
CR04315,15-07-2025,Tripura,Agartala,Phishing,Medium,Corporate,77773,36940,Organization,Open
CR04316,13-05-2024,Jammu and Kashmir,Srinagar,Identity Theft,Medium,Education,3297848,326,News,Open
CR04317,12-09-2024,Uttar Pradesh,Kanpur,Phishing,Medium,E-commerce,2891736,43146,User Report,Investigating
CR04318,27-01-2025,Gujarat,Surat,Ransomware,Medium,Government,1539642,21242,CERT-In,Open
CR04319,05-02-2026,Sikkim,Gangtok,Malware,Medium,Banking,3921549,37849,CERT-In,Resolved
CR04320,21-08-2025,Uttarakhand,Haridwar,Data Breach,Medium,E-commerce,601828,12847,News,Open
CR04321,05-04-2026,Chandigarh,Chandigarh,Data Breach,Medium,Government,3045039,44327,CERT-In,Investigating
CR04322,16-01-2025,Madhya Pradesh,Gwalior,Malware,Low,Healthcare,941901,22734,Organization,Investigating
CR04323,11-02-2025,Ladakh,Leh,DDoS,Medium,Government,490356,34796,User Report,Investigating
CR04324,27-02-2025,Himachal Pradesh,Dharamshala,Phishing,Low,Government,1442124,2253,Organization,Open
CR04325,30-04-2025,Jammu and Kashmir,Srinagar,DDoS,Medium,Corporate,2611007,43687,Organization,Open
CR04326,17-07-2024,Chhattisgarh,Raipur,DDoS,Critical,Government,4949637,39163,Organization,Investigating
CR04327,01-03-2026,Haryana,Gurugram,Data Breach,Medium,Personal,1312718,48094,Organization,Resolved
CR04328,17-04-2025,Gujarat,Vadodara,Phishing,Critical,Personal,2857140,2668,CERT-In,Open
CR04329,14-03-2024,Maharashtra,Nashik,Online Fraud,Critical,Government,4742680,45759,User Report,Investigating
CR04330,15-10-2025,Odisha,Bhubaneswar,Malware,Medium,Education,4016900,46752,Organization,Open
CR04331,18-03-2024,Bihar,Muzaffarpur,Malware,High,Personal,4321163,37862,Organization,Investigating
CR04332,16-04-2025,Odisha,Bhubaneswar,Data Breach,Low,IT,4640946,11970,CERT-In,Investigating
CR04333,29-05-2026,West Bengal,Durgapur,Ransomware,Low,Government,2983026,16773,User Report,Resolved
CR04334,03-04-2026,Meghalaya,Shillong,Online Fraud,Low,Government,3776984,18461,News,Resolved
CR04335,22-07-2025,Puducherry,Puducherry,DDoS,Critical,IT,74450,44963,CERT-In,Investigating
CR04336,12-09-2024,Meghalaya,Shillong,DDoS,High,IT,957343,42665,CERT-In,Resolved
CR04337,01-05-2024,Punjab,Amritsar,Phishing,Medium,E-commerce,2355543,39452,User Report,Resolved
CR04338,17-08-2024,Sikkim,Gangtok,Online Fraud,High,Corporate,92309,16357,User Report,Open
CR04339,12-07-2026,West Bengal,Siliguri,Identity Theft,Critical,Corporate,181826,41679,News,Open
CR04340,09-01-2026,Meghalaya,Shillong,DDoS,Low,Corporate,4303584,34706,Organization,Resolved
CR04341,27-06-2026,Tripura,Agartala,Online Fraud,Medium,E-commerce,3393815,33987,User Report,Open
CR04342,07-02-2024,Jammu and Kashmir,Jammu,Ransomware,Critical,Government,383082,22456,News,Open
CR04343,13-06-2026,Rajasthan,Jaipur,Malware,Medium,Corporate,3480733,23330,News,Open
CR04344,20-04-2026,Goa,Margao,Malware,High,Banking,3362849,47758,User Report,Investigating
CR04345,21-08-2025,Nagaland,Kohima,Data Breach,Critical,IT,3038655,10054,Organization,Resolved
CR04346,20-11-2025,Kerala,Thiruvananthapuram,Identity Theft,Critical,Personal,4126857,9900,News,Investigating
CR04347,27-01-2025,Gujarat,Ahmedabad,Online Fraud,Medium,Personal,2463396,11822,News,Resolved
CR04348,09-09-2024,Uttar Pradesh,Varanasi,DDoS,Medium,Personal,949933,35951,CERT-In,Investigating
CR04349,13-08-2025,Chandigarh,Chandigarh,Data Breach,High,Government,4248525,2526,User Report,Resolved
CR04350,03-06-2025,Odisha,Bhubaneswar,Phishing,Low,Government,2155726,9272,Organization,Investigating
CR04351,09-10-2025,Telangana,Warangal,Identity Theft,High,Education,4625639,12959,News,Resolved
CR04352,17-05-2025,Karnataka,Mangaluru,Phishing,Low,Education,566363,46933,News,Resolved
CR04353,11-06-2026,Bihar,Patna,Phishing,Medium,Corporate,2522007,47440,User Report,Open
CR04354,31-03-2025,Manipur,Imphal,Malware,High,Banking,4513878,35854,CERT-In,Resolved
CR04355,11-01-2026,Assam,Guwahati,Phishing,Low,Government,1990922,1161,News,Resolved
